,task_id,hash,native_id,process,tag,name,hostname,status,exit,module,container,cpus,time,disk,memory,attempt,submit,start,complete,duration,realtime,queue,%cpu,%mem,rss,vmem,peak_rss,peak_vmem,rchar,wchar,syscr,syscw,read_bytes,write_bytes,vol_ctxt,inv_ctxt,env,CPU_energy_consumption,DRAM_energy_consumption,energy_consumption,avg_power
1364,2765,f6/7ea394,nf-f67ea3940779a6180c401e447fba8641-0c93b,NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR,SRR11452402,NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (SRR11452402),hu-worker-c38,COMPLETED,0,-,quay.io/biocontainers/gatk4:4.5.0.0--py36hdfd78af_0,2,4h,-,4 GB,1,2025-11-15 17:41:58.722,2025-11-15 17:44:51.000,2025-11-15 17:45:58.000,67.0,1m 7s,-,150.7,0.4%,1000.0,8600.0,1 GB,8.6 GB,567.9,1.0,178626,80841,0.1,1.1,5,9,PYTHONNOUSERSITE=1,9039.295768,1573.2785139999999,10612.574282,158.39663107462687
1365,2752,1b/5e7144,nf-1b5e7144c5c8e6dee1b89c78308e0d15-b46d6,NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR,SRR11452402,NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (SRR11452402),hu-worker-c38,COMPLETED,0,-,quay.io/biocontainers/gatk4:4.5.0.0--py36hdfd78af_0,2,4h,-,4 GB,1,2025-11-15 17:41:58.549,2025-11-15 17:44:51.000,2025-11-15 17:46:03.000,72.0,1m 12s,-,137.8,0.6%,1600.0,8500.0,1.6 GB,8.5 GB,735.6,1.0,170543,80011,0.236,1.1,5,5,PYTHONNOUSERSITE=1,9713.14408,1684.905049,11398.049128999999,158.30623790277775
1366,2761,5b/314b3b,nf-5b314b3b824daeffbff72d4b172c0cb9-e5e03,NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR,SRR11452402,NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (SRR11452402),hu-worker-c38,COMPLETED,0,-,quay.io/biocontainers/gatk4:4.5.0.0--py36hdfd78af_0,2,4h,-,4 GB,1,2025-11-15 17:41:58.422,2025-11-15 17:44:51.000,2025-11-15 17:46:13.000,82.0,1m 22s,-,138.3,0.6%,1400.0,8300.0,1.4 GB,8.4 GB,785.4,1.0,203749,79852,0.236,1.1,5,18,PYTHONNOUSERSITE=1,11054.5118,1905.7622629999998,12960.274063,158.0521227195122
1367,2768,ac/aa6979,nf-acaa6979ae80d62c924dfb33254c7e3a-3c7a4,NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR,SRR11452402,NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (SRR11452402),hu-worker-c38,COMPLETED,0,-,quay.io/biocontainers/gatk4:4.5.0.0--py36hdfd78af_0,2,4h,-,4 GB,1,2025-11-15 17:41:58.809,2025-11-15 17:44:51.000,2025-11-15 17:46:16.000,85.0,1m 24s,-,139.3,0.5%,1200.0,8400.0,1.3 GB,8.5 GB,759.4,1.0,210575,79748,0.228,1.1,19,8,PYTHONNOUSERSITE=1,11455.513093,1970.724074,13426.237167,157.95573137647057
1368,2769,c1/9c03ae,nf-c19c03aeee2f4ab03ba236352677b25e-d708e,NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR,SRR11452402,NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (SRR11452402),hu-worker-c38,COMPLETED,0,-,quay.io/biocontainers/gatk4:4.5.0.0--py36hdfd78af_0,2,4h,-,4 GB,1,2025-11-15 17:41:57.232,2025-11-15 17:44:50.000,2025-11-15 17:46:24.000,94.0,1m 34s,-,132.8,0.5%,1300.0,8600.0,1.3 GB,8.6 GB,730.7,1.0,234625,79887,0.236,1.1,20,2,PYTHONNOUSERSITE=1,12570.635056,2149.337375,14719.972430999998,156.595451393617
1369,2763,11/bb1cc3,nf-11bb1cc36d1bf3b76b0de4f021816822-ba4e4,NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR,SRR11452402,NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (SRR11452402),hu-worker-c38,COMPLETED,0,-,quay.io/biocontainers/gatk4:4.5.0.0--py36hdfd78af_0,2,4h,-,4 GB,1,2025-11-15 17:41:58.377,2025-11-15 17:44:51.000,2025-11-15 17:46:28.000,97.0,1m 37s,-,131.4,0.5%,1400.0,8400.0,1.4 GB,8.4 GB,948.9,1.0,250128,79532,0.236,1.1,5,4,PYTHONNOUSERSITE=1,12972.715263999999,2214.950446,15187.665709999997,156.57387329896903
1370,2729,06/eb5ac2,nf-06eb5ac2303a48fe4bb98a750b155dc9-0102c,NFCORE_SAREK:SAREK:BAM_MARKDUPLICATES:GATK4_MARKDUPLICATES,SRR11452471,NFCORE_SAREK:SAREK:BAM_MARKDUPLICATES:GATK4_MARKDUPLICATES (SRR11452471),hu-worker-c37,COMPLETED,0,-,quay.io/biocontainers/mulled-v2-d9e7bad0f7fbc8f4458d5c3ab7ffaaf0235b59fb:7cc3d06cbf42e28c5e2ebfc7c858654c7340a9d5-0,6,8h,-,30 GB,1,2025-11-15 17:24:29.613,2025-11-15 17:30:39.000,2025-11-15 17:46:33.000,954.0,15m 54s,-,141.7,7.7%,19400.0,33600.0,19.4 GB,33.7 GB,21400.0,6500.0,164737533,41850,1.5,6500.0,13,2267,PYTHONNOUSERSITE=1,114550.90187799999,17027.417078,131578.31895599997,137.92276620125784
1371,2766,69/0ab8ce,nf-690ab8cef16e7e2da96eaafbb7d50cee-5c7fb,NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR,SRR11452402,NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (SRR11452402),hu-worker-c38,COMPLETED,0,-,quay.io/biocontainers/gatk4:4.5.0.0--py36hdfd78af_0,2,4h,-,4 GB,1,2025-11-15 17:41:58.464,2025-11-15 17:44:52.000,2025-11-15 17:46:35.000,103.0,1m 43s,-,129.7,0.5%,1400.0,8500.0,1.4 GB,8.5 GB,722.6,1.0,251531,80490,0.236,1.1,5,11,PYTHONNOUSERSITE=1,13650.053495999999,2327.796988,15977.850483999999,155.12476198058252
1372,2756,4b/fbef31,nf-4bfbef3184814866dc400d5fee6c5cad-bbde8,NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR,SRR11452402,NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (SRR11452402),hu-worker-c38,COMPLETED,0,-,quay.io/biocontainers/gatk4:4.5.0.0--py36hdfd78af_0,2,4h,-,4 GB,1,2025-11-15 17:41:58.867,2025-11-15 17:44:51.000,2025-11-15 17:46:33.000,102.0,1m 42s,-,131.3,0.5%,1200.0,8600.0,1.2 GB,8.6 GB,784.1,1.0,255370,79589,0.152,1.1,5,3,PYTHONNOUSERSITE=1,13548.637251,2308.6239459999997,15857.261197,155.46334506862746
1373,2760,ea/c2e804,nf-eac2e804594fff8a25866a5432f03359-d27ca,NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR,SRR11452402,NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (SRR11452402),hu-worker-c38,COMPLETED,0,-,quay.io/biocontainers/gatk4:4.5.0.0--py36hdfd78af_0,2,4h,-,4 GB,1,2025-11-15 17:41:57.996,2025-11-15 17:44:51.000,2025-11-15 17:46:45.000,114.0,1m 54s,-,130.2,0.5%,1300.0,8600.0,1.3 GB,8.6 GB,863.6,1.0,288040,80356,0.084,1.1,15,4,PYTHONNOUSERSITE=1,14908.787699999999,2521.759235,17430.546935,152.89953451754386
1374,2755,1c/055363,nf-1c055363e45dd2999c90edebd4e44783-d7ff7,NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR,SRR11452402,NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (SRR11452402),hu-worker-c37,COMPLETED,0,-,quay.io/biocontainers/gatk4:4.5.0.0--py36hdfd78af_0,2,4h,-,4 GB,1,2025-11-15 17:41:58.837,2025-11-15 17:45:56.000,2025-11-15 17:47:14.000,78.0,1m 18s,-,147.0,0.4%,1000.0,8400.0,1 GB,8.5 GB,797.3,1.0,218666,79781,0.0,1.1,13,5,PYTHONNOUSERSITE=1,9555.964366999999,1490.23963,11046.203996999999,141.61799996153846
1375,2758,8b/69b11c,nf-8b69b11c43ca3133efc5e39491dc0ee8-8d252,NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR,SRR11452402,NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (SRR11452402),hu-worker-c38,COMPLETED,0,-,quay.io/biocontainers/gatk4:4.5.0.0--py36hdfd78af_0,2,4h,-,4 GB,1,2025-11-15 17:41:58.678,2025-11-15 17:44:51.000,2025-11-15 17:47:17.000,146.0,2m 26s,-,126.0,0.5%,1200.0,8600.0,1.2 GB,8.6 GB,875.6,1.0,352394,79329,5.4,1.1,6,7,PYTHONNOUSERSITE=1,19197.885607,3267.9061309999997,22465.791738,153.87528587671233
1376,2757,61/458d22,nf-61458d2259f33bb50c8e481d1ad1bbe4-8d683,NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR,SRR11452402,NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (SRR11452402),hu-worker-c38,COMPLETED,0,-,quay.io/biocontainers/gatk4:4.5.0.0--py36hdfd78af_0,2,4h,-,4 GB,1,2025-11-15 17:41:58.894,2025-11-15 17:46:06.000,2025-11-15 17:47:40.000,94.0,1m 34s,-,134.2,0.5%,1300.0,8800.0,1.3 GB,8.9 GB,781.1,1.0,251885,80498,0.588,1.1,5,3,PYTHONNOUSERSITE=1,12189.825971999999,2066.5490139999997,14256.374985999999,151.66356368085104
1377,2754,3e/467cde,nf-3e467cdebbb4cb9d7975c87b51154eca-ace2e,NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR,SRR11452402,NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (SRR11452402),hu-worker-c37,COMPLETED,0,-,quay.io/biocontainers/gatk4:4.5.0.0--py36hdfd78af_0,2,4h,-,4 GB,1,2025-11-15 17:41:58.952,2025-11-15 17:45:01.000,2025-11-15 17:47:44.000,163.0,2m 43s,-,125.9,0.5%,1200.0,8900.0,1.2 GB,8.9 GB,879.3,1.0,431721,80051,4.0,1.1,12,13,PYTHONNOUSERSITE=1,20185.300376,3127.4487959999997,23312.749172,143.02300105521473
1378,2789,d5/99080d,nf-d599080df0e1b4e4657d7fcaba961489-547b5,NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR,SRR11452471,NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (SRR11452471),hu-worker-c38,COMPLETED,0,-,quay.io/biocontainers/gatk4:4.5.0.0--py36hdfd78af_0,2,4h,-,4 GB,1,2025-11-15 17:46:45.995,2025-11-15 17:46:46.000,2025-11-15 17:47:45.000,59.0,59s,-,155.2,0.5%,1400.0,8600.0,1.4 GB,8.6 GB,563.1,1.0,160037,80787,0.008,1.1,12,5,PYTHONNOUSERSITE=1,7950.449861,1392.343743,9342.793604,158.3524339661017
1379,2783,af/f8ba1c,nf-aff8ba1cbf0b9905ef06613160e31d53-23a91,NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR,SRR11452471,NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (SRR11452471),hu-worker-c38,COMPLETED,0,-,quay.io/biocontainers/gatk4:4.5.0.0--py36hdfd78af_0,2,4h,-,4 GB,1,2025-11-15 17:46:46.020,2025-11-15 17:46:47.000,2025-11-15 17:47:42.000,55.0,55s,-,155.5,0.5%,1200.0,8400.0,1.2 GB,8.5 GB,804.0,1.0,139286,80990,0.0,1.1,4,22,PYTHONNOUSERSITE=1,7427.166533,1307.886824,8735.053356999999,158.81915194545454
1380,2762,d2/fe977f,nf-d2fe977f85498bb2d268bec9039f0b15-f796d,NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR,SRR11452402,NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (SRR11452402),hu-worker-c37,COMPLETED,0,-,quay.io/biocontainers/gatk4:4.5.0.0--py36hdfd78af_0,2,4h,-,4 GB,1,2025-11-15 17:41:58.981,2025-11-15 17:45:11.000,2025-11-15 17:47:49.000,158.0,2m 38s,-,135.7,0.5%,1300.0,9000.0,1.3 GB,9 GB,741.8,1.0,427884,79097,0.0,1.1,13,4,PYTHONNOUSERSITE=1,19510.632303,3033.007511,22543.639814,142.6812646455696
1381,2773,96/510d26,nf-96510d26b08f98b0230f61d0ddb7893d-6a1f0,NFCORE_SAREK:SAREK:BAM_MARKDUPLICATES:CRAM_QC_MOSDEPTH_SAMTOOLS:MOSDEPTH,SRR11452471,NFCORE_SAREK:SAREK:BAM_MARKDUPLICATES:CRAM_QC_MOSDEPTH_SAMTOOLS:MOSDEPTH (SRR11452471),hu-worker-c38,COMPLETED,0,-,quay.io/biocontainers/mosdepth:0.3.8--hd299d5a_0,4,8h,-,4 GB,1,2025-11-15 17:46:38.615,2025-11-15 17:46:39.000,2025-11-15 17:47:54.000,75.0,1m 15s,-,201.1,0.8%,2100.0,2100.0,2.1 GB,2.1 GB,9400.0,30.7,149710,2200,0.0,30.8,5826,1194,PYTHONNOUSERSITE=1,9976.274388,1719.6883129999999,11695.962701,155.94616934666666
1382,2779,3a/a10f18,nf-3aa10f181840b16da8a3b58c64559efd-5281e,NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR,SRR11452471,NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (SRR11452471),hu-worker-c37,COMPLETED,0,-,quay.io/biocontainers/gatk4:4.5.0.0--py36hdfd78af_0,2,4h,-,4 GB,1,2025-11-15 17:46:46.157,2025-11-15 17:46:46.000,2025-11-15 17:47:55.000,69.0,1m 9s,-,150.0,0.5%,1300.0,8400.0,1.3 GB,8.5 GB,782.0,1.0,189985,79753,0.0,1.1,15,15,PYTHONNOUSERSITE=1,8919.426873,1402.905517,10322.33239,149.59902014492752
1383,2780,73/858ffa,nf-73858ffaf58dfeee811687c96192b9ca-76e33,NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR,SRR11452471,NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (SRR11452471),hu-worker-c37,COMPLETED,0,-,quay.io/biocontainers/gatk4:4.5.0.0--py36hdfd78af_0,2,4h,-,4 GB,1,2025-11-15 17:46:46.101,2025-11-15 17:46:46.000,2025-11-15 17:47:59.000,73.0,1m 13s,-,150.6,0.5%,1300.0,8600.0,1.3 GB,8.6 GB,754.6,1.0,196337,79712,0.0,1.1,18,8,PYTHONNOUSERSITE=1,9460.253492,1486.945464,10947.198956,149.96162953424658
1384,2781,87/d12bd4,nf-87d12bd4b768686f86a9e6c412b24c32-a0d2b,NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR,SRR11452471,NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (SRR11452471),hu-worker-c38,COMPLETED,0,-,quay.io/biocontainers/gatk4:4.5.0.0--py36hdfd78af_0,2,4h,-,4 GB,1,2025-11-15 17:46:46.212,2025-11-15 17:46:48.000,2025-11-15 17:48:08.000,80.0,1m 20s,-,147.9,0.6%,1400.0,8600.0,1.4 GB,8.6 GB,754.3,1.0,193445,80635,0.004,1.1,4,7,PYTHONNOUSERSITE=1,10793.812394999999,1885.699449,12679.511843999999,158.49389804999998
1385,2794,70/58fa38,nf-7058fa38d262b0b95a3faa03cbbb4362-c6a1a,NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR,SRR11452471,NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (SRR11452471),hu-worker-c38,COMPLETED,0,-,quay.io/biocontainers/gatk4:4.5.0.0--py36hdfd78af_0,2,4h,-,4 GB,1,2025-11-15 17:46:46.498,2025-11-15 17:48:04.000,2025-11-15 17:48:12.000,8.0,8s,-,405.2,0.3%,820.6,8600.0,820.6 MB,8.6 GB,178.2,1.0,46330,82321,0.0,1.1,12,5,PYTHONNOUSERSITE=1,1078.8719939999999,189.32291899999998,1268.1949129999998,158.52436412499998
1386,2764,8e/4c69ed,nf-8e4c69edca71cc6e8d02e4bba7a0a598-7b2c5,NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR,SRR11452402,NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (SRR11452402),hu-worker-c38,COMPLETED,0,-,quay.io/biocontainers/gatk4:4.5.0.0--py36hdfd78af_0,2,4h,-,4 GB,1,2025-11-15 17:41:58.923,2025-11-15 17:44:52.000,2025-11-15 17:48:14.000,202.0,3m 22s,-,121.4,0.4%,1100.0,8400.0,1.1 GB,8.4 GB,819.3,1.0,466669,80040,0.236,1.1,5,19,PYTHONNOUSERSITE=1,26757.37663,4583.817744,31341.194374,155.1544275940594
1387,2777,c4/08c110,nf-c408c1105efdeb8a7c07fcb5f251f104-875e7,NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR,SRR11452471,NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (SRR11452471),hu-worker-c37,COMPLETED,0,-,quay.io/biocontainers/gatk4:4.5.0.0--py36hdfd78af_0,2,4h,-,4 GB,1,2025-11-15 17:46:46.048,2025-11-15 17:46:46.000,2025-11-15 17:48:20.000,94.0,1m 34s,-,138.1,0.5%,1300.0,8900.0,1.3 GB,8.9 GB,804.2,1.0,255010,80371,4.0,1.1,36,36,PYTHONNOUSERSITE=1,12204.258307999999,1916.7985959999999,14121.056904,150.22400961702127
1388,2728,74/510f89,nf-74510f89a1b3017767a1b219c40c73f4-dfdb3,NFCORE_SAREK:SAREK:BAM_MARKDUPLICATES:GATK4_MARKDUPLICATES,SRR11452491,NFCORE_SAREK:SAREK:BAM_MARKDUPLICATES:GATK4_MARKDUPLICATES (SRR11452491),hu-worker-c37,COMPLETED,0,-,quay.io/biocontainers/mulled-v2-d9e7bad0f7fbc8f4458d5c3ab7ffaaf0235b59fb:7cc3d06cbf42e28c5e2ebfc7c858654c7340a9d5-0,6,8h,-,30 GB,1,2025-11-15 17:23:47.782,2025-11-15 17:29:13.000,2025-11-15 17:48:22.000,1149.0,19m 9s,-,141.0,8.6%,21700.0,33600.0,21.7 GB,33.7 GB,24100.0,7700.0,230506065,49335,3.9,7700.0,13,3368,PYTHONNOUSERSITE=1,139224.861784,20923.998143,160148.859927,139.38107913577025
1389,2787,e0/9dec11,nf-e09dec11f23a41eaf956edde3c31196a-8a12f,NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR,SRR11452471,NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (SRR11452471),hu-worker-c38,COMPLETED,0,-,quay.io/biocontainers/gatk4:4.5.0.0--py36hdfd78af_0,2,4h,-,4 GB,1,2025-11-15 17:46:46.074,2025-11-15 17:46:46.000,2025-11-15 17:48:22.000,96.0,1m 36s,-,133.5,0.6%,1600.0,8400.0,1.6 GB,8.5 GB,938.7,1.0,221053,80500,0.0,1.1,4,6,PYTHONNOUSERSITE=1,12940.285963999999,2242.116269,15182.402232999999,158.15002326041665
1390,2795,25/0e60f2,nf-250e60f2ab85d89d3716c3b2be2b9e00-21468,NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_GATHERBQSRREPORTS,SRR11452402,NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_GATHERBQSRREPORTS (SRR11452402),hu-worker-c38,COMPLETED,0,-,quay.io/biocontainers/gatk4:4.5.0.0--py36hdfd78af_0,2,8h,-,4 GB,1,2025-11-15 17:48:17.346,2025-11-15 17:48:18.000,2025-11-15 17:48:22.000,4.0,4s,-,374.7,0.1%,293.7,7900.0,293.7 MB,8 GB,99.2,1.0237,41476,79067,0.0,1.1,11,3,PYTHONNOUSERSITE=1,539.4789039999999,91.155028,630.633932,157.658483
1391,2784,ad/30bfba,nf-ad30bfba9fd792ecfd8c935c0754c5ea-b679c,NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR,SRR11452471,NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (SRR11452471),hu-worker-c38,COMPLETED,0,-,quay.io/biocontainers/gatk4:4.5.0.0--py36hdfd78af_0,2,4h,-,4 GB,1,2025-11-15 17:46:45.968,2025-11-15 17:46:46.000,2025-11-15 17:48:27.000,101.0,1m 41s,-,135.5,0.5%,1200.0,8400.0,1.2 GB,8.5 GB,847.7,1.0,231389,80493,0.0,1.1,4,2,PYTHONNOUSERSITE=1,13610.466193999999,2348.83686,15959.303053999998,158.01290152475246
1392,2793,91/861a07,nf-91861a070b3d9302877a8def61ea4e0f-e43d0,NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR,SRR11452471,NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (SRR11452471),hu-worker-c38,COMPLETED,0,-,quay.io/biocontainers/gatk4:4.5.0.0--py36hdfd78af_0,2,4h,-,4 GB,1,2025-11-15 17:46:46.263,2025-11-15 17:47:21.000,2025-11-15 17:48:31.000,70.0,1m 10s,-,141.8,0.5%,1200.0,8500.0,1.3 GB,8.5 GB,705.9,1.0,178750,79909,0.0,1.1,5,3,PYTHONNOUSERSITE=1,9429.278107,1614.1461439999998,11043.424251,157.76320358571428
1393,2775,4b/3aa10d,nf-4b3aa10d904932a779b06b539769e188-24152,NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR,SRR11452471,NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (SRR11452471),hu-worker-c37,COMPLETED,0,-,quay.io/biocontainers/gatk4:4.5.0.0--py36hdfd78af_0,2,4h,-,4 GB,1,2025-11-15 17:46:46.238,2025-11-15 17:47:17.000,2025-11-15 17:48:49.000,92.0,1m 32s,-,149.6,0.6%,1400.0,8800.0,1.4 GB,8.8 GB,1000.0,1.0,229193,80451,0.0,1.1,13,4,PYTHONNOUSERSITE=1,11936.326804,1876.775678,13813.102482,150.1424182826087
1394,2785,05/92838b,nf-0592838b96b039d109b265afbdb923cb-c7f7d,NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR,SRR11452471,NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (SRR11452471),hu-worker-c37,COMPLETED,0,-,quay.io/biocontainers/gatk4:4.5.0.0--py36hdfd78af_0,2,4h,-,4 GB,1,2025-11-15 17:46:46.315,2025-11-15 17:47:53.000,2025-11-15 17:48:49.000,56.0,56s,-,156.2,0.5%,1400.0,8900.0,1.4 GB,8.9 GB,762.3,1.0,152881,80013,4.0,1.1,5,6,PYTHONNOUSERSITE=1,7307.555633999999,1150.136206,8457.69184,151.03021142857142
1395,2776,eb/04b679,nf-eb04b6798d7c08bf50055c6ed6072278-ac0c3,NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR,SRR11452471,NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (SRR11452471),hu-worker-c38,COMPLETED,0,-,quay.io/biocontainers/gatk4:4.5.0.0--py36hdfd78af_0,2,4h,-,4 GB,1,2025-11-15 17:46:46.446,2025-11-15 17:48:03.000,2025-11-15 17:49:04.000,61.0,1m 1s,-,152.4,0.4%,1100.0,8400.0,1.1 GB,8.4 GB,731.9,1.0,147360,79998,0.0,1.1,5,5,PYTHONNOUSERSITE=1,8193.244528,1416.753149,9609.997677,157.54094552459014
1396,2792,3d/299b6b,nf-3d299b6b99181da4d48e5a7e06986459-9f735,NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR,SRR11452471,NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (SRR11452471),hu-worker-c38,COMPLETED,0,-,quay.io/biocontainers/gatk4:4.5.0.0--py36hdfd78af_0,2,4h,-,4 GB,1,2025-11-15 17:46:46.342,2025-11-15 17:47:53.000,2025-11-15 17:49:10.000,77.0,1m 17s,-,141.6,0.5%,1300.0,8700.0,1.3 GB,8.8 GB,750.0,1.0,184771,79740,0.0,1.1,12,4,PYTHONNOUSERSITE=1,10351.766711999999,1787.9740199999999,12139.740731999998,157.65897054545454
1397,2778,bd/4aee3d,nf-bd4aee3d52cc0d1afa9e5827f9c80833-02e46,NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR,SRR11452471,NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (SRR11452471),hu-worker-c38,COMPLETED,0,-,quay.io/biocontainers/gatk4:4.5.0.0--py36hdfd78af_0,2,4h,-,4 GB,1,2025-11-15 17:46:46.185,2025-11-15 17:46:47.000,2025-11-15 17:49:26.000,159.0,2m 39s,-,122.4,0.6%,1600.0,8600.0,1.6 GB,8.6 GB,842.9,1.0,352219,80110,0.236,1.1,19,5,PYTHONNOUSERSITE=1,21420.904146,3729.0265419999996,25149.930688,158.17566470440252
1398,2788,ac/cb003f,nf-accb003f8c5b38e11a3751048b472fe4-10b59,NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR,SRR11452471,NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (SRR11452471),hu-worker-c38,COMPLETED,0,-,quay.io/biocontainers/gatk4:4.5.0.0--py36hdfd78af_0,2,4h,-,4 GB,1,2025-11-15 17:46:46.129,2025-11-15 17:46:47.000,2025-11-15 17:49:29.000,162.0,2m 42s,-,125.6,0.4%,1100.0,8400.0,1.1 GB,8.5 GB,778.1,1.0,362275,80117,0.0,1.1,4,6,PYTHONNOUSERSITE=1,21825.600742,3801.0692999999997,25626.670041999998,158.18932124691358
